date,se,browser,hits
2014-12-16,yandex,chrome,0.0
2014-12-17,search,chrome,0.0
2014-12-17,yandex,chrome,0.0
2014-12-18,search,chrome,0.0
2014-12-18,yandex,chrome,0.0
2014-12-19,search,chrome,0.0
2014-12-19,yandex,chrome,0.0
2014-12-20,search,chrome,0.0
2014-12-20,yandex,chrome,0.0
2014-12-21,search,chrome,0.0
2014-12-21,yandex,chrome,0.0
2014-12-22,search,chrome,0.0
2014-12-22,yandex,chrome,0.0
2014-12-23,search,chrome,0.0
2014-12-23,yandex,chrome,0.0
2014-12-24,search,chrome,0.0
2014-12-24,yandex,chrome,0.0
2014-12-25,search,chrome,0.0
2014-12-25,yandex,chrome,0.0
2014-12-26,search,chrome,0.0
2014-12-26,yandex,chrome,0.0
2014-12-27,search,chrome,0.0
2014-12-27,yandex,chrome,0.0
2015-01-01,search,chrome,0.0
2015-01-01,yandex,chrome,0.0
2015-01-02,search,chrome,0.0
2015-01-02,yandex,chrome,0.0
2015-01-03,search,chrome,0.0
2015-01-03,yandex,chrome,0.0
2015-01-04,search,chrome,0.0
2015-01-04,yandex,chrome,0.0
2015-01-05,search,chrome,0.0
2015-01-05,yandex,chrome,0.0
2015-01-06,search,chrome,0.0
2015-01-06,yandex,chrome,0.0
2015-01-07,search,chrome,0.0
2015-01-07,yandex,chrome,0.0
2015-01-08,search,chrome,0.0
2015-01-08,yandex,chrome,0.0
2015-01-09,search,chrome,0.0
2015-01-09,yandex,chrome,0.0
2015-01-10,search,chrome,0.0
2015-01-10,yandex,chrome,0.0
2015-01-11,search,chrome,0.0
2015-01-11,yandex,chrome,0.0
2015-01-12,search,chrome,0.0
2015-01-12,yandex,chrome,0.0
2015-01-13,search,chrome,0.0
2015-01-13,yandex,chrome,0.0
2015-01-14,search,chrome,0.0
2015-01-14,yandex,chrome,0.0
2015-01-15,search,chrome,0.0
2015-01-15,yandex,chrome,0.0
2015-01-16,search,chrome,0.0
2015-01-16,yandex,chrome,0.0
2015-01-17,search,chrome,0.0
2015-01-17,yandex,chrome,0.0
2015-01-18,search,chrome,0.0
2015-01-18,yandex,chrome,0.0
2015-01-19,search,chrome,0.0
2015-01-19,yandex,chrome,0.0
2015-01-20,search,chrome,0.0
2015-01-20,yandex,chrome,0.0
2015-01-21,search,chrome,0.0
2015-01-21,yandex,chrome,0.0
2015-01-22,search,chrome,0.0
2015-01-22,yandex,chrome,0.0
2015-01-23,search,chrome,0.0
2015-01-23,yandex,chrome,0.0
2015-01-24,search,chrome,0.0
2015-01-24,yandex,chrome,0.0
2015-01-25,search,chrome,0.0
2015-01-25,yandex,chrome,0.0
2015-01-26,search,chrome,0.0
2015-01-26,yandex,chrome,0.0
2015-01-27,search,chrome,0.0
2015-01-27,yandex,chrome,0.0
2015-01-28,search,chrome,0.0
2015-01-28,yandex,chrome,0.0
2015-01-29,search,chrome,0.0
2015-01-29,yandex,chrome,0.0
2015-01-30,search,chrome,63110372.0
2015-01-30,yandex,chrome,23078339.0
2015-01-31,search,chrome,56948239.0
2015-01-31,yandex,chrome,20129079.0
2015-02-01,search,chrome,61512875.0
2015-02-01,yandex,chrome,22300995.0
2015-02-02,search,chrome,66400678.0
2015-02-02,yandex,chrome,24536667.0
2015-02-03,search,chrome,65794133.0
2015-02-03,yandex,chrome,24258229.0
2015-02-04,search,chrome,65042353.0
2015-02-04,yandex,chrome,23963369.0
2015-02-05,search,chrome,64556831.0
2015-02-05,yandex,chrome,23651835.0
2015-02-06,search,chrome,62705877.0
2015-02-06,yandex,chrome,22734379.0
2015-02-07,search,chrome,56657993.0
2015-02-07,yandex,chrome,20026381.0
2015-02-08,search,chrome,62130782.0
2015-02-08,yandex,chrome,22021145.0
2015-02-09,search,chrome,64730648.0
2015-02-09,yandex,chrome,23706705.0
2015-02-10,search,chrome,63378114.0
2015-02-10,yandex,chrome,23120827.0
2015-02-11,search,chrome,61276696.0
2015-02-11,yandex,chrome,22327368.0
2015-02-12,search,chrome,62041990.0
2015-02-12,yandex,chrome,22658681.0
2015-02-13,search,chrome,59435283.0
2015-02-13,yandex,chrome,21530265.0
2015-02-14,search,chrome,53838745.0
2015-02-14,yandex,chrome,18903392.0
2015-02-15,search,chrome,58651997.0
2015-02-15,yandex,chrome,20791538.0
2015-02-16,search,chrome,64608996.0
2015-02-16,yandex,chrome,23575339.0
2015-02-17,search,chrome,63509240.0
2015-02-17,yandex,chrome,22995379.0
2015-02-18,search,chrome,62525276.0
2015-02-18,yandex,chrome,22875041.0
2015-02-19,search,chrome,60918050.0
2015-02-19,yandex,chrome,21978297.0
2015-02-20,search,chrome,57851322.0
2015-02-20,yandex,chrome,20571252.0
2015-02-21,search,chrome,51793113.0
2015-02-21,yandex,chrome,17988168.0
2015-02-22,search,chrome,55711391.0
2015-02-22,yandex,chrome,19249502.0
2015-02-23,search,chrome,60371473.0
2015-02-23,yandex,chrome,21416042.0
2015-02-24,search,chrome,63528093.0
2015-02-24,yandex,chrome,23091001.0
2015-02-25,search,chrome,61920948.0
2015-02-25,yandex,chrome,22378605.0
2015-02-26,search,chrome,60302801.0
2015-02-26,yandex,chrome,21692512.0
2015-02-27,search,chrome,57841758.0
2015-02-27,yandex,chrome,20597235.0
2015-02-28,search,chrome,54004718.0
2015-02-28,yandex,chrome,19134510.0
2015-03-01,search,chrome,56989553.0
2015-03-01,yandex,chrome,20164069.0
2015-03-02,search,chrome,61791145.0
2015-03-02,yandex,chrome,22317477.0
2015-03-03,search,chrome,61296380.0
2015-03-03,yandex,chrome,22122490.0
2015-03-04,search,chrome,59577455.0
2015-03-04,yandex,chrome,21470943.0
2015-03-05,search,chrome,57855200.0
2015-03-05,yandex,chrome,20705539.0
2015-03-06,search,chrome,53577965.0
2015-03-06,yandex,chrome,18957539.0
2015-03-07,search,chrome,49839895.0
2015-03-07,yandex,chrome,17166913.0
2015-03-08,search,chrome,52796602.0
2015-03-08,yandex,chrome,18162550.0
2015-03-09,search,chrome,55697193.0
2015-03-09,yandex,chrome,19682908.0
2015-03-10,search,chrome,59751023.0
2015-03-10,yandex,chrome,21715804.0
2015-03-11,search,chrome,58914152.0
2015-03-11,yandex,chrome,21181270.0
2015-03-12,search,chrome,59049614.0
2015-03-12,yandex,chrome,21197753.0
2015-03-13,search,chrome,56970465.0
2015-03-13,yandex,chrome,20212954.0
2015-03-14,search,chrome,50353707.0
2015-03-14,yandex,chrome,17206809.0
2015-03-15,search,chrome,55718862.0
2015-03-15,yandex,chrome,19312874.0
2015-03-16,search,chrome,60849921.0
2015-03-16,yandex,chrome,22049558.0
2015-03-17,search,chrome,59760838.0
2015-03-17,yandex,chrome,21606190.0
2015-03-18,search,chrome,58480340.0
2015-03-18,yandex,chrome,21063990.0
2015-03-19,search,chrome,58164265.0
2015-03-19,yandex,chrome,20842974.0
2015-03-20,search,chrome,51842497.0
2015-03-20,yandex,chrome,18682608.0
2015-03-21,search,chrome,49477766.0
2015-03-21,yandex,chrome,17192372.0
2015-03-22,search,chrome,53674098.0
2015-03-22,yandex,chrome,18700262.0
2015-03-23,search,chrome,61196714.0
2015-03-23,yandex,chrome,21961007.0
2015-03-24,search,chrome,59574928.0
2015-03-24,yandex,chrome,21540625.0
2015-03-25,search,chrome,58150054.0
2015-03-25,yandex,chrome,20896074.0
2015-03-26,search,chrome,55598846.0
2015-03-26,yandex,chrome,20192179.0
2015-03-27,search,chrome,56342237.0
2015-03-27,yandex,chrome,20276711.0
2015-03-28,search,chrome,40671741.0
2015-03-28,yandex,chrome,14369000.0
2015-03-29,search,chrome,31086625.0
2015-03-29,yandex,chrome,11334918.0
2015-03-30,search,chrome,37747716.0
2015-03-30,yandex,chrome,14330059.0
2015-03-31,search,chrome,36882409.0
2015-03-31,yandex,chrome,13988743.0
2015-04-01,search,chrome,35680509.0
2015-04-01,yandex,chrome,13482382.0
2015-04-02,search,chrome,35383540.0
2015-04-02,yandex,chrome,13261875.0
2015-04-03,search,chrome,55864920.0
2015-04-03,yandex,chrome,19590372.0
2015-04-04,search,chrome,50460026.0
2015-04-04,yandex,chrome,17028153.0
2015-04-05,search,chrome,55728474.0
2015-04-05,yandex,chrome,19152480.0
2015-04-06,search,chrome,59289300.0
2015-04-06,yandex,chrome,20704873.0
2015-04-07,search,chrome,59803071.0
2015-04-07,yandex,chrome,20779894.0
2015-04-08,search,chrome,57879343.0
2015-04-08,yandex,chrome,20107159.0
2015-04-09,search,chrome,55863893.0
2015-04-09,yandex,chrome,19471256.0
2015-04-10,search,chrome,52603115.0
2015-04-10,yandex,chrome,18138017.0
2015-04-11,search,chrome,44242032.0
2015-04-11,yandex,chrome,14899692.0
2015-04-12,search,chrome,47301455.0
2015-04-12,yandex,chrome,16334624.0
2015-04-13,search,chrome,56184935.0
2015-04-13,yandex,chrome,19788331.0
2015-04-14,search,chrome,57068321.0
2015-04-14,yandex,chrome,19949560.0
2015-04-15,search,chrome,56962302.0
2015-04-15,yandex,chrome,19801433.0
2015-04-16,search,chrome,56959490.0
2015-04-16,yandex,chrome,19916930.0
2015-04-17,search,chrome,54099184.0
2015-04-17,yandex,chrome,18701512.0
2015-04-18,search,chrome,48225424.0
2015-04-18,yandex,chrome,16066819.0
2015-04-19,search,chrome,53971900.0
2015-04-19,yandex,chrome,18391004.0
2015-04-20,search,chrome,59658799.0
2015-04-20,yandex,chrome,20732519.0
2015-04-21,search,chrome,56489523.0
2015-04-21,yandex,chrome,19717891.0
2015-04-22,search,chrome,56627865.0
2015-04-22,yandex,chrome,19742268.0
2015-04-23,search,chrome,54998330.0
2015-04-23,yandex,chrome,19253721.0
2015-04-24,search,chrome,51781875.0
2015-04-24,yandex,chrome,18116232.0
2015-04-25,search,chrome,44151719.0
2015-04-25,yandex,chrome,14906267.0
2015-04-26,search,chrome,48824638.0
2015-04-26,yandex,chrome,16605137.0
2015-04-27,search,chrome,55574874.0
2015-04-27,yandex,chrome,19450895.0
2015-04-28,search,chrome,53490636.0
2015-04-28,yandex,chrome,18511781.0
2015-04-29,search,chrome,51664275.0
2015-04-29,yandex,chrome,17639835.0
2015-04-30,search,chrome,46835517.0
2015-04-30,yandex,chrome,15823570.0
2015-05-01,search,chrome,39277380.0
2015-05-01,yandex,chrome,12780421.0
2015-05-02,search,chrome,40787293.0
2015-05-02,yandex,chrome,13075343.0
2015-05-03,search,chrome,45102004.0
2015-05-03,yandex,chrome,14454101.0
2015-05-04,search,chrome,49807589.0
2015-05-04,yandex,chrome,16760354.0
2015-05-05,search,chrome,53742034.0
2015-05-05,yandex,chrome,18547145.0
2015-05-06,search,chrome,53136875.0
2015-05-06,yandex,chrome,18254290.0
2015-05-07,search,chrome,51454902.0
2015-05-07,yandex,chrome,17739975.0
2015-05-08,search,chrome,47485835.0
2015-05-08,yandex,chrome,16030107.0
2015-05-09,search,chrome,38367285.0
2015-05-09,yandex,chrome,12197874.0
2015-05-10,search,chrome,43065369.0
2015-05-10,yandex,chrome,13969950.0
2015-05-11,search,chrome,47917140.0
2015-05-11,yandex,chrome,15928041.0
2015-05-12,search,chrome,54565694.0
2015-05-12,yandex,chrome,18896505.0
2015-05-13,search,chrome,53682515.0
2015-05-13,yandex,chrome,18525539.0
2015-05-14,search,chrome,52180275.0
2015-05-14,yandex,chrome,17996234.0
2015-05-15,search,chrome,49440310.0
2015-05-15,yandex,chrome,17059402.0
2015-05-16,search,chrome,43210265.0
2015-05-16,yandex,chrome,14406070.0
2015-05-17,search,chrome,51009669.0
2015-05-17,yandex,chrome,17223004.0
2015-05-18,search,chrome,56353398.0
2015-05-18,yandex,chrome,19738428.0
2015-05-19,search,chrome,54289446.0
2015-05-19,yandex,chrome,18964769.0
2015-05-20,search,chrome,51440748.0
2015-05-20,yandex,chrome,17757315.0
2015-05-21,search,chrome,50454423.0
2015-05-21,yandex,chrome,17212977.0
2015-05-22,search,chrome,47213451.0
2015-05-22,yandex,chrome,15861327.0
2015-05-23,search,chrome,39638127.0
2015-05-23,yandex,chrome,12806461.0
2015-05-24,search,chrome,45537507.0
2015-05-24,yandex,chrome,14939280.0
2015-05-25,search,chrome,52803560.0
2015-05-25,yandex,chrome,18080854.0
2015-05-26,search,chrome,51316757.0
2015-05-26,yandex,chrome,17491383.0
2015-05-27,search,chrome,50551723.0
2015-05-27,yandex,chrome,17090542.0
2015-05-28,search,chrome,49290842.0
2015-05-28,yandex,chrome,16706127.0
2015-05-29,search,chrome,46694722.0
2015-05-29,yandex,chrome,15672540.0
2015-05-30,search,chrome,38444471.0
2015-05-30,yandex,chrome,12461669.0
2015-05-31,search,chrome,42892199.0
2015-05-31,yandex,chrome,14154961.0
2015-06-01,search,chrome,50025499.0
2015-06-01,yandex,chrome,17228951.0
2015-06-02,search,chrome,50519856.0
2015-06-02,yandex,chrome,17192546.0
2015-06-03,search,chrome,49197508.0
2015-06-03,yandex,chrome,16672623.0
2015-06-04,search,chrome,48648531.0
2015-06-04,yandex,chrome,16397333.0
2015-06-05,search,chrome,45696512.0
2015-06-05,yandex,chrome,15400885.0
2015-06-06,search,chrome,37714808.0
2015-06-06,yandex,chrome,12248775.0
2015-06-07,search,chrome,41419783.0
2015-06-07,yandex,chrome,13623148.0
2015-06-08,search,chrome,51076577.0
2015-06-08,yandex,chrome,17427143.0
2015-06-09,search,chrome,50786020.0
2015-06-09,yandex,chrome,17315925.0
2015-06-10,search,chrome,48641648.0
2015-06-10,yandex,chrome,16518062.0
2015-06-11,search,chrome,44938021.0
2015-06-11,yandex,chrome,14866763.0
2015-06-12,search,chrome,38154464.0
2015-06-12,yandex,chrome,11911695.0
2015-06-13,search,chrome,35978760.0
2015-06-13,yandex,chrome,11423621.0
2015-06-14,search,chrome,40264884.0
2015-06-14,yandex,chrome,13101137.0
2015-06-15,search,chrome,50178213.0
2015-06-15,yandex,chrome,17028756.0
2015-06-16,search,chrome,49954779.0
2015-06-16,yandex,chrome,16806488.0
2015-06-17,search,chrome,48281190.0
2015-06-17,yandex,chrome,16361291.0
2015-06-18,search,chrome,47392771.0
2015-06-18,yandex,chrome,15924978.0
2015-06-19,search,chrome,44558157.0
2015-06-19,yandex,chrome,14825286.0
2015-06-20,search,chrome,36488746.0
2015-06-20,yandex,chrome,11614159.0
2015-06-21,search,chrome,39948346.0
2015-06-21,yandex,chrome,12974770.0
2015-06-22,search,chrome,48421851.0
2015-06-22,yandex,chrome,16260152.0
2015-06-23,search,chrome,46975896.0
2015-06-23,yandex,chrome,15805243.0
2015-06-24,search,chrome,46093229.0
2015-06-24,yandex,chrome,15449176.0
2015-06-25,search,chrome,46629071.0
2015-06-25,yandex,chrome,15667797.0
2015-06-26,search,chrome,44151261.0
2015-06-26,yandex,chrome,14633441.0
2015-06-27,search,chrome,36068865.0
2015-06-27,yandex,chrome,11574110.0
2015-06-28,search,chrome,38992796.0
2015-06-28,yandex,chrome,12719365.0
2015-06-29,search,chrome,47955948.0
2015-06-29,yandex,chrome,16281099.0
2015-06-30,search,chrome,46926262.0
2015-06-30,yandex,chrome,15724739.0
2015-07-01,search,chrome,43960227.0
2015-07-01,yandex,chrome,14774477.0
2015-07-02,search,chrome,44824291.0
2015-07-02,yandex,chrome,14989957.0
2015-07-03,search,chrome,42366710.0
2015-07-03,yandex,chrome,14123615.0
2015-07-04,search,chrome,34806044.0
2015-07-04,yandex,chrome,11065876.0
2015-07-05,search,chrome,37487717.0
2015-07-05,yandex,chrome,12146905.0
2015-07-06,search,chrome,46969645.0
2015-07-06,yandex,chrome,15952074.0
2015-07-07,search,chrome,47282822.0
2015-07-07,yandex,chrome,16121434.0
2015-07-08,search,chrome,45437238.0
2015-07-08,yandex,chrome,15289612.0
2015-07-09,search,chrome,44629120.0
2015-07-09,yandex,chrome,14865836.0
2015-07-10,search,chrome,42810009.0
2015-07-10,yandex,chrome,14126246.0
2015-07-11,search,chrome,35523689.0
2015-07-11,yandex,chrome,11392622.0
2015-07-12,search,chrome,39228538.0
2015-07-12,yandex,chrome,12800066.0
2015-07-13,search,chrome,48460055.0
2015-07-13,yandex,chrome,16259916.0
2015-07-14,search,chrome,47165532.0
2015-07-14,yandex,chrome,15729624.0
2015-07-15,search,chrome,46007012.0
2015-07-15,yandex,chrome,15336791.0
2015-07-16,search,chrome,44418868.0
2015-07-16,yandex,chrome,14775445.0
2015-07-17,search,chrome,42205085.0
2015-07-17,yandex,chrome,13940513.0
2015-07-18,search,chrome,34598184.0
2015-07-18,yandex,chrome,11089427.0
2015-07-19,search,chrome,37353528.0
2015-07-19,yandex,chrome,12008053.0
2015-07-20,search,chrome,47020187.0
2015-07-20,yandex,chrome,15835694.0
2015-07-21,search,chrome,46824864.0
2015-07-21,yandex,chrome,15692624.0
2015-07-22,search,chrome,45292941.0
2015-07-22,yandex,chrome,15083620.0
2015-07-23,search,chrome,44517468.0
2015-07-23,yandex,chrome,14757459.0
2015-07-24,search,chrome,42460944.0
2015-07-24,yandex,chrome,13878253.0
2015-07-25,search,chrome,34403318.0
2015-07-25,yandex,chrome,10787035.0
2015-07-26,search,chrome,37357227.0
2015-07-26,yandex,chrome,11820498.0
2015-07-27,search,chrome,47222719.0
2015-07-27,yandex,chrome,15628303.0
2015-07-28,search,chrome,47176474.0
2015-07-28,yandex,chrome,15553825.0
2015-07-29,search,chrome,45567488.0
2015-07-29,yandex,chrome,14933602.0
2015-07-30,search,chrome,45021753.0
2015-07-30,yandex,chrome,14746989.0
2015-07-31,search,chrome,42677716.0
2015-07-31,yandex,chrome,13878929.0
2015-08-01,search,chrome,34643786.0
2015-08-01,yandex,chrome,10973432.0
2015-08-02,search,chrome,37226328.0
2015-08-02,yandex,chrome,11851664.0
2015-08-03,search,chrome,45768600.0
2015-08-03,yandex,chrome,15180360.0
2015-08-04,search,chrome,46908015.0
2015-08-04,yandex,chrome,15458505.0
2015-08-05,search,chrome,44498124.0
2015-08-05,yandex,chrome,14614458.0
2015-08-06,search,chrome,42281114.0
2015-08-06,yandex,chrome,14433273.0
2015-08-07,search,chrome,39755776.0
2015-08-07,yandex,chrome,13483157.0
2015-08-08,search,chrome,32836996.0
2015-08-08,yandex,chrome,10277478.0
2015-08-09,search,chrome,35153999.0
2015-08-09,yandex,chrome,11106441.0
2015-08-10,search,chrome,45145683.0
2015-08-10,yandex,chrome,14993147.0
2015-08-11,search,chrome,44881618.0
2015-08-11,yandex,chrome,14832879.0
2015-08-12,search,chrome,43494097.0
2015-08-12,yandex,chrome,14345204.0
2015-08-13,search,chrome,43823126.0
2015-08-13,yandex,chrome,14415133.0
2015-08-14,search,chrome,42435121.0
2015-08-14,yandex,chrome,13795252.0
2015-08-15,search,chrome,34313307.0
2015-08-15,yandex,chrome,10797348.0
2015-08-16,search,chrome,37212686.0
2015-08-16,yandex,chrome,11925073.0
2015-08-17,search,chrome,46450784.0
2015-08-17,yandex,chrome,15522900.0
2015-08-18,search,chrome,45773171.0
2015-08-18,yandex,chrome,15283929.0
2015-08-19,search,chrome,44952497.0
2015-08-19,yandex,chrome,14913606.0
2015-08-20,search,chrome,43875074.0
2015-08-20,yandex,chrome,14478294.0
2015-08-21,search,chrome,41761329.0
2015-08-21,yandex,chrome,13646695.0
2015-08-22,search,chrome,34037767.0
2015-08-22,yandex,chrome,10619968.0
2015-08-23,search,chrome,37041028.0
2015-08-23,yandex,chrome,11732416.0
2015-08-24,search,chrome,46286158.0
2015-08-24,yandex,chrome,15517081.0
2015-08-25,search,chrome,46186121.0
2015-08-25,yandex,chrome,15293755.0
2015-08-26,search,chrome,45244208.0
2015-08-26,yandex,chrome,15068847.0
2015-08-27,search,chrome,44981300.0
2015-08-27,yandex,chrome,14973157.0
2015-08-28,search,chrome,43696023.0
2015-08-28,yandex,chrome,14426741.0
2015-08-29,search,chrome,36294304.0
2015-08-29,yandex,chrome,11601850.0
2015-08-30,search,chrome,39485931.0
2015-08-30,yandex,chrome,12801401.0
2015-08-31,search,chrome,45775751.0
2015-08-31,yandex,chrome,15494682.0
2015-09-01,search,chrome,44275789.0
2015-09-01,yandex,chrome,14867803.0
2015-09-02,search,chrome,45607960.0
2015-09-02,yandex,chrome,15438078.0
2015-09-03,search,chrome,45523332.0
2015-09-03,yandex,chrome,15341271.0
2015-09-04,search,chrome,43746704.0
2015-09-04,yandex,chrome,14578981.0
2015-09-05,search,chrome,37598564.0
2015-09-05,yandex,chrome,12053290.0
2015-09-06,search,chrome,42527657.0
2015-09-06,yandex,chrome,13706053.0
2015-09-07,search,chrome,49042214.0
2015-09-07,yandex,chrome,16505333.0
2015-09-08,search,chrome,48484833.0
2015-09-08,yandex,chrome,16264192.0
2015-09-09,search,chrome,47128813.0
2015-09-09,yandex,chrome,15853485.0
2015-09-10,search,chrome,46301682.0
2015-09-10,yandex,chrome,15561696.0
2015-09-11,search,chrome,44310034.0
2015-09-11,yandex,chrome,14597643.0
2015-09-12,search,chrome,37472877.0
2015-09-12,yandex,chrome,11808073.0
2015-09-13,search,chrome,41994480.0
2015-09-13,yandex,chrome,13390700.0
2015-09-14,search,chrome,49102200.0
2015-09-14,yandex,chrome,16427789.0
2015-09-15,search,chrome,47406065.0
2015-09-15,yandex,chrome,15668104.0
2015-09-16,search,chrome,46733587.0
2015-09-16,yandex,chrome,15547720.0
2015-09-17,search,chrome,46199967.0
2015-09-17,yandex,chrome,15359850.0
2015-09-18,search,chrome,43524475.0
2015-09-18,yandex,chrome,14355671.0
2015-09-19,search,chrome,36831180.0
2015-09-19,yandex,chrome,11623598.0
2015-09-20,search,chrome,41899044.0
2015-09-20,yandex,chrome,13417514.0
2015-09-21,search,chrome,50257253.0
2015-09-21,yandex,chrome,16701458.0
2015-09-22,search,chrome,48818833.0
2015-09-22,yandex,chrome,16351004.0
2015-09-23,search,chrome,47679976.0
2015-09-23,yandex,chrome,15966625.0
2015-09-24,search,chrome,46979466.0
2015-09-24,yandex,chrome,15887185.0
2015-09-25,search,chrome,45034369.0
2015-09-25,yandex,chrome,14919898.0
2015-09-26,search,chrome,38028951.0
2015-09-26,yandex,chrome,11983735.0
2015-09-27,search,chrome,43213144.0
2015-09-27,yandex,chrome,13975479.0
2015-09-28,search,chrome,50903172.0
2015-09-28,yandex,chrome,17233664.0
2015-09-29,search,chrome,50132732.0
2015-09-29,yandex,chrome,16949360.0
2015-09-30,search,chrome,48475627.0
2015-09-30,yandex,chrome,16391167.0
2015-10-01,search,chrome,46600817.0
